"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"32",0.771183936006254,0.366647247352553,0.0525553311952512,1.48981254081726,"TAVG(>95th)-PM2.5(>90th)-2d","Osaka"
"33",2.90804038315344,1.84527581582798,-0.708700215869396,6.52478098217627,"TAVG(>95th)-PM2.5(>90th)-2d","Saga"
"34",-0.0393222807466463,0.262473355453853,-0.553770057436198,0.475125495942905,"TAVG(>95th)-PM2.5(>90th)-2d","Saitama"
"35",0.72365940203993,0.736748493856658,-0.720367645919119,2.16768644999898,"TAVG(>95th)-PM2.5(>90th)-2d","Shiga"
"36",-1.71527016261695,0.385308205587459,-2.47047424556837,-0.96006607966553,"TAVG(>95th)-PM2.5(>90th)-2d","Shimane"
"37",0.123418377543785,0.379246959979038,-0.619905664015129,0.866742419102699,"TAVG(>95th)-PM2.5(>90th)-2d","Shizuoka"
"38",0.487871260043975,0.541798385324344,-0.574053575191739,1.54979609527969,"TAVG(>95th)-PM2.5(>90th)-2d","Tochigi"
"39",-0.545146110537438,0.333493274909196,-1.19879292935946,0.108500708284586,"TAVG(>95th)-PM2.5(>90th)-2d","Tokushima"
"40",0.00699474973837566,0.28177056387669,-0.545275555459936,0.559265054936687,"TAVG(>95th)-PM2.5(>90th)-2d","Tokyo"
"41",-0.644983236694862,0.446207265282979,-1.5195494766495,0.229583003259777,"TAVG(>95th)-PM2.5(>90th)-2d","Tottori"
"42",0.332097927625904,0.628698221023894,-0.900150585580929,1.56434644083274,"TAVG(>95th)-PM2.5(>90th)-2d","Toyama"
"43",-0.20601380888961,0.511537097023093,-1.20862651905487,0.796598901275653,"TAVG(>95th)-PM2.5(>90th)-2d","Wakayama"
"44",0.0701017599582308,0.458236336513103,-0.82804145960745,0.968244979523912,"TAVG(>95th)-PM2.5(>90th)-2d","Yamagata"
"45",-0.36792083219985,0.330289590707385,-1.01528842998632,0.279446765586624,"TAVG(>95th)-PM2.5(>90th)-2d","Yamaguchi"
"46",-0.724262809306463,0.483871171504707,-1.67265030545569,0.224124686842764,"TAVG(>95th)-PM2.5(>90th)-2d","Yamanashi"
"47",1.25146297628024,0.352378471217776,0.560801172693398,1.94212477986708,"TAVG(>95th)-PM2.5(>80th)-2d","Aichi"
"48",1.09588432621251,0.693005289851847,-0.262406041897112,2.45417469432213,"TAVG(>95th)-PM2.5(>80th)-2d","Akita"
"49",0.0600856540664039,0.344837001353534,-0.615794868586523,0.735966176719331,"TAVG(>95th)-PM2.5(>80th)-2d","Aomori"
